City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
261,Tyshkivka,UA,2022-07-07 15:51:49,48.4967,30.9423,72.54,65,96,13.62,light rain
262,Loukhi,RU,2022-07-07 15:51:49,66.0764,33.0381,67.48,45,93,6.04,overcast clouds
263,Durgapur,IN,2022-07-07 15:51:50,23.4833,87.3167,84.49,84,40,8.05,mist
264,Ponta Do Sol,PT,2022-07-07 15:48:51,32.6667,-17.1,78.71,65,3,3.09,clear sky
265,Saint-Augustin,CA,2022-07-07 15:51:50,51.226,-58.6502,58.77,61,100,12.15,overcast clouds
266,Bolbec,FR,2022-07-07 15:51:50,49.5732,0.4734,75.85,50,37,14.25,scattered clouds
267,Vestmanna,FO,2022-07-07 15:49:00,62.1564,-7.1664,50.92,87,100,29.93,overcast clouds
268,Bonthe,SL,2022-07-07 15:51:51,7.5264,-12.505,80.56,78,90,10.33,light rain
269,Mustasaari,FI,2022-07-07 15:50:55,63.1142,21.6822,64.35,48,20,11.5,few clouds
270,Independence,US,2022-07-07 15:51:51,39.0911,-94.4155,79.95,87,20,12.66,few clouds
271,Alto Piquiri,BR,2022-07-07 15:51:51,-24.0281,-53.4406,76.05,47,78,10.31,broken clouds
272,Buraydah,SA,2022-07-07 15:42:47,26.326,43.975,102.65,10,35,9.04,scattered clouds
273,Nantucket,US,2022-07-07 15:47:39,41.2835,-70.0995,75.34,74,0,10.36,clear sky
274,Acarau,BR,2022-07-07 15:51:52,-2.8856,-40.12,84.09,63,89,17.78,overcast clouds
275,Fort Wellington,GY,2022-07-07 15:51:52,6.4,-57.6,83.52,66,67,9.15,broken clouds
276,Yelabuga,RU,2022-07-07 15:51:52,55.7613,52.0649,78.35,81,2,7.07,clear sky
277,Kandi,BJ,2022-07-07 15:51:52,11.1342,2.9386,94.78,36,89,4.23,overcast clouds
278,Paramonga,PE,2022-07-07 15:51:53,-10.6667,-77.8333,65.16,72,66,5.66,broken clouds
279,Vieux Fort,LC,2022-07-07 15:51:53,13.7167,-60.95,85.32,70,40,20.71,scattered clouds
280,Norwich,GB,2022-07-07 15:49:16,52.6278,1.2983,73.22,56,20,16.11,few clouds
281,Coxim,BR,2022-07-07 15:51:53,-18.5067,-54.76,92.79,18,0,11.27,clear sky
282,Boulsa,BF,2022-07-07 15:51:54,12.6675,-0.5758,96.91,31,100,4.38,overcast clouds
283,Vila Do Maio,CV,2022-07-07 15:51:54,15.1333,-23.2167,83.19,81,31,15.82,scattered clouds
284,Mattru,SL,2022-07-07 15:51:54,7.6244,-11.8332,79.43,87,80,6.08,moderate rain
285,Caranavi,BO,2022-07-07 15:51:55,-15.8167,-67.55,79.74,46,12,3.78,few clouds
286,Maun,BW,2022-07-07 15:51:55,-19.9833,23.4167,78.76,24,0,10.36,clear sky
287,Bouna,CI,2022-07-07 15:51:55,9.2667,-3.0,85.33,59,99,4.5,overcast clouds
288,Talara,PE,2022-07-07 15:51:55,-4.5772,-81.2719,70.56,64,0,10.36,clear sky
289,Saint-Denis,FR,2022-07-07 15:42:14,48.9167,2.3333,72.93,61,100,14.97,overcast clouds
290,Cervo,ES,2022-07-07 15:51:56,43.6702,-7.4101,66.96,85,17,14.76,few clouds
291,Sesheke,ZM,2022-07-07 15:51:56,-17.4759,24.2968,69.76,27,0,3.91,clear sky
292,Mobaye,CF,2022-07-07 15:51:56,4.319,21.1786,78.04,77,87,0.83,light rain
293,Meridian,US,2022-07-07 15:38:02,43.6121,-116.3915,76.14,59,0,12.66,clear sky
294,Vila Franca Do Campo,PT,2022-07-07 15:48:39,37.7167,-25.4333,75.2,64,80,9.35,broken clouds
295,Beecher,US,2022-07-07 15:51:57,43.09,-83.6944,79.18,63,20,4.61,few clouds
296,Kolpashevo,RU,2022-07-07 15:51:57,58.3131,82.9089,62.56,69,92,5.12,overcast clouds
297,Hit,IQ,2022-07-07 15:49:36,33.6416,42.8251,103.5,11,0,10.31,clear sky
298,Luderitz,NA,2022-07-07 15:51:57,-26.6481,15.1594,61.79,58,0,12.68,clear sky
299,Mkushi,ZM,2022-07-07 15:51:58,-13.6202,29.3939,64.13,48,2,7.9,clear sky
300,Lasa,IT,2022-07-07 15:51:58,46.6166,10.7002,76.69,57,70,9.08,broken clouds
301,Nouadhibou,MR,2022-07-07 15:48:31,20.931,-17.0347,76.98,65,33,21.85,scattered clouds
302,Rio Grande,BR,2022-07-07 15:51:58,-32.035,-52.0986,62.71,82,74,10.71,broken clouds
303,Tombouctou,ML,2022-07-07 15:51:59,20.0,-3.0,109.38,13,100,6.51,overcast clouds
304,Simdega,IN,2022-07-07 15:51:59,22.6167,84.5167,80.96,78,98,6.26,overcast clouds
305,Hearst,CA,2022-07-07 15:51:59,49.6835,-83.6665,61.05,87,96,1.66,overcast clouds
306,Quballat,TN,2022-07-07 15:51:59,36.5418,9.6633,92.48,26,20,17.98,few clouds
307,Hambantota,LK,2022-07-07 15:52:00,6.1241,81.1185,86.34,54,40,14.97,scattered clouds
308,Ondangwa,NA,2022-07-07 15:52:00,-17.9167,15.95,76.24,21,0,6.53,clear sky
309,Coihaique,CL,2022-07-07 15:48:17,-45.5752,-72.0662,33.75,86,100,6.91,light snow
310,Ancud,CL,2022-07-07 15:48:30,-41.8697,-73.8203,47.23,86,100,16.58,light rain
311,Mizdah,LY,2022-07-07 15:52:00,31.4451,12.9801,102.02,14,12,15.35,few clouds
312,Ambilobe,MG,2022-07-07 15:52:01,-13.2,49.05,69.67,73,0,3.47,clear sky
313,General Roca,AR,2022-07-07 15:48:57,-39.0333,-67.5833,51.3,36,100,14.94,overcast clouds
314,Charlottesville,US,2022-07-07 15:51:46,38.0293,-78.4767,87.03,75,75,1.01,broken clouds
315,Kyshtovka,RU,2022-07-07 15:52:02,56.555,76.6271,60.96,76,51,6.98,broken clouds
316,Manikpur,IN,2022-07-07 15:52:02,25.0667,81.1167,94.86,43,75,0.83,broken clouds
317,Kombai,IN,2022-07-07 15:52:03,9.8333,77.3167,74.55,78,100,7.7,overcast clouds
318,Arcot,IN,2022-07-07 15:52:03,12.9,79.3333,80.87,68,100,12.33,overcast clouds
319,Krosno Odrzanskie,PL,2022-07-07 15:52:03,52.0549,15.0988,64.78,71,99,7.43,overcast clouds
320,Sembe,CG,2022-07-07 15:52:04,1.6481,14.5806,79.52,79,86,1.99,light rain
321,Sudbury,CA,2022-07-07 15:47:08,46.49,-80.99,71.06,49,0,5.99,clear sky
322,Cabo Rojo,PR,2022-07-07 15:52:04,18.0866,-67.1457,89.73,69,100,5.01,overcast clouds
323,Grand Gaube,MU,2022-07-07 15:49:27,-20.0064,57.6608,72.0,73,35,3.0,scattered clouds
324,San Pedro,PH,2022-07-07 15:52:05,14.35,121.0167,79.83,93,100,2.3,overcast clouds
325,Aripuana,BR,2022-07-07 15:52:05,-9.1667,-60.6333,93.9,26,4,3.76,clear sky
326,Krasnozerskoye,RU,2022-07-07 15:52:06,53.9828,79.2374,62.94,88,18,6.96,few clouds
327,Rudnya,RU,2022-07-07 15:52:06,54.947,31.0934,65.16,76,89,6.33,light rain
328,Sakakah,SA,2022-07-07 15:52:07,29.9697,40.2064,98.17,7,0,11.74,clear sky
329,Kudahuvadhoo,MV,2022-07-07 15:52:07,2.6708,72.8944,83.21,75,100,2.82,overcast clouds
330,Kalaleh,IR,2022-07-07 15:52:09,37.3807,55.4916,89.2,35,0,11.5,clear sky
331,Puri,IN,2022-07-07 15:52:09,19.8,85.85,81.12,80,86,8.12,overcast clouds
332,Chipinge,ZW,2022-07-07 15:52:10,-20.1883,32.6236,54.97,66,1,5.01,clear sky
333,Caldas Novas,BR,2022-07-07 15:52:10,-17.7417,-48.625,83.37,29,21,6.82,few clouds
334,Shipunovo,RU,2022-07-07 15:52:10,52.1582,82.2173,62.17,86,7,9.6,clear sky
335,Marsh Harbour,BS,2022-07-07 15:52:11,26.5412,-77.0636,82.49,64,87,11.77,overcast clouds
336,Saurimo,AO,2022-07-07 15:52:11,-9.6608,20.3916,78.62,22,37,4.12,scattered clouds
337,Vestmannaeyjar,IS,2022-07-07 15:48:39,63.4427,-20.2734,50.99,87,100,26.46,overcast clouds
338,Rio Gallegos,AR,2022-07-07 15:48:45,-51.6226,-69.2181,24.85,86,0,3.44,clear sky
339,Shevchenko,UA,2022-07-07 15:52:12,48.5,35.0,85.46,38,15,14.97,few clouds
340,Spassk,RU,2022-07-07 15:52:12,52.747,87.7545,54.52,96,87,1.63,overcast clouds
341,Kouroussa,GN,2022-07-07 15:52:13,10.65,-9.8833,85.32,61,91,5.14,light rain
342,Hammerfest,NO,2022-07-07 15:52:14,70.6634,23.6821,59.45,58,75,9.22,broken clouds
343,Camopi,GF,2022-07-07 15:52:14,3.1655,-52.3158,85.42,63,57,5.41,broken clouds
344,Saint Anthony,US,2022-07-07 15:52:15,45.0205,-93.218,84.18,74,0,5.75,clear sky
345,Svetlyy,RU,2022-07-07 15:52:15,54.675,20.1347,68.97,62,99,12.17,overcast clouds
346,Pustoshka,RU,2022-07-07 15:52:15,56.3355,29.369,65.37,62,78,3.78,broken clouds
347,Natitingou,BJ,2022-07-07 15:52:16,10.3042,1.3796,85.39,56,76,3.89,broken clouds
348,Calahorra,ES,2022-07-07 15:52:16,42.3051,-1.9652,82.31,38,0,20.89,clear sky
349,Riyadh,SA,2022-07-07 15:52:16,24.6877,46.7219,104.14,9,60,12.64,broken clouds
350,Kismayo,SO,2022-07-07 15:52:17,-0.3582,42.5454,76.28,78,33,18.37,scattered clouds
351,Comodoro Rivadavia,AR,2022-07-07 15:50:25,-45.8667,-67.5,40.86,56,0,12.66,clear sky
352,Meulaboh,ID,2022-07-07 15:52:18,4.1363,96.1285,78.57,80,30,1.92,scattered clouds
353,Durusu,TR,2022-07-07 15:52:18,41.3053,28.6767,84.38,70,0,10.83,clear sky
354,Longyearbyen,SJ,2022-07-07 15:48:36,78.2186,15.6401,48.04,53,20,16.11,few clouds
355,Arroio Grande,BR,2022-07-07 15:52:19,-32.2375,-53.0869,61.86,79,100,7.0,overcast clouds
356,Carnarvon,AU,2022-07-07 15:49:17,-24.8667,113.6333,67.24,26,0,6.69,clear sky
357,Ilo,PE,2022-07-07 15:52:19,-17.6394,-71.3375,63.46,68,75,6.91,broken clouds
358,Natal,BR,2022-07-07 15:47:36,-5.795,-35.2094,81.25,89,75,6.91,broken clouds
359,Rundu,NA,2022-07-07 15:52:20,-17.9333,19.7667,72.55,23,0,5.75,clear sky
360,Grand-Santi,GF,2022-07-07 15:52:20,4.25,-54.3833,88.43,50,24,4.56,few clouds
361,Bengkulu,ID,2022-07-07 15:49:29,-3.8004,102.2655,77.22,90,14,3.38,few clouds
362,Lahuachaca,BO,2022-07-07 15:52:20,-17.3667,-67.6667,52.02,30,20,6.33,few clouds
363,Kintampo,GH,2022-07-07 15:52:21,8.0563,-1.7306,83.93,62,87,3.94,overcast clouds
364,Bouake,CI,2022-07-07 15:52:21,7.6895,-5.0218,82.0,70,99,3.78,light rain
365,Mocuba,MZ,2022-07-07 15:52:21,-16.8392,36.9856,68.09,80,88,5.14,overcast clouds
366,Tromso,NO,2022-07-07 15:50:51,69.6496,18.957,53.62,76,75,12.66,light intensity shower rain
367,Pozo Colorado,PY,2022-07-07 15:52:22,-23.4923,-58.7972,89.91,26,15,11.88,few clouds
368,Igarka,RU,2022-07-07 15:52:22,67.4667,86.5833,56.93,60,97,6.11,overcast clouds
369,Belyy Yar,RU,2022-07-07 15:52:23,53.6039,91.3903,62.49,88,40,6.71,scattered clouds
370,Puerto Colombia,CO,2022-07-07 15:52:23,10.9878,-74.9547,86.09,68,47,4.16,scattered clouds
371,Rawson,AR,2022-07-07 15:52:23,-43.3002,-65.1023,45.48,41,2,17.85,clear sky
372,Black River,JM,2022-07-07 15:52:24,18.0264,-77.8487,87.33,56,2,7.92,clear sky
373,Colquiri,BO,2022-07-07 15:52:24,-17.4167,-67.1333,46.99,27,21,1.3,few clouds
374,Hamilton,US,2022-07-07 15:48:53,39.1834,-84.5333,83.52,79,75,5.75,broken clouds
375,Bawku,GH,2022-07-07 15:52:25,11.0616,-0.2417,97.32,31,100,4.36,overcast clouds
376,Tessalit,ML,2022-07-07 15:52:25,20.1986,1.0114,107.67,9,1,10.11,clear sky
377,Vigia,BR,2022-07-07 15:52:25,-0.8583,-48.1417,82.09,80,54,8.39,broken clouds
378,Prainha,BR,2022-07-07 15:52:26,-1.8,-53.48,86.74,58,9,6.44,clear sky
379,Guariba,BR,2022-07-07 15:52:26,-21.36,-48.2283,81.99,25,74,6.8,broken clouds
380,Varhaug,NO,2022-07-07 15:52:26,58.6147,5.6457,60.85,75,4,25.79,clear sky
381,Gamboma,CG,2022-07-07 15:52:27,-1.8764,15.8644,93.2,28,67,5.26,broken clouds
382,Montepuez,MZ,2022-07-07 15:52:27,-13.1256,38.9997,73.94,42,90,5.95,overcast clouds
383,Saint Marys,US,2022-07-07 15:52:28,30.7305,-81.5465,93.06,63,0,10.36,clear sky
384,Skibbereen,IE,2022-07-07 15:48:58,51.55,-9.2667,71.11,69,17,6.87,few clouds
385,Uvinza,TZ,2022-07-07 15:52:28,-5.1036,30.3911,73.76,36,65,2.71,broken clouds
386,Leningradskiy,RU,2022-07-07 15:52:28,69.3833,178.4167,34.14,87,94,3.83,overcast clouds
387,Novyy Urengoy,RU,2022-07-07 15:52:29,66.0833,76.6333,66.88,62,75,9.31,broken clouds
388,Sorland,NO,2022-07-07 15:49:11,67.667,12.6934,49.86,81,100,20.71,overcast clouds
389,Chililabombwe,ZM,2022-07-07 15:52:29,-12.3648,27.8229,64.13,41,1,2.84,clear sky
390,Salinopolis,BR,2022-07-07 15:52:30,-0.6136,-47.3561,82.8,73,12,13.87,few clouds
391,Saint-Louis,SN,2022-07-07 15:52:30,16.3333,-15.0,98.24,25,4,14.36,clear sky
392,Bauska,LV,2022-07-07 15:52:30,56.4075,24.1906,64.6,77,86,6.24,overcast clouds
393,Puerto Cabello,VE,2022-07-07 15:52:31,10.4731,-68.0125,81.07,78,99,7.85,overcast clouds
394,Tutoia,BR,2022-07-07 15:52:31,-2.7619,-42.2744,79.99,83,55,10.36,broken clouds
395,Sengiley,RU,2022-07-07 15:52:31,53.9622,48.7944,82.47,70,1,2.42,clear sky
396,Zaria,NG,2022-07-07 15:52:32,11.1113,7.7227,89.55,41,25,7.54,scattered clouds
397,Orbetello,IT,2022-07-07 15:52:32,42.4408,11.2196,93.22,61,0,2.3,clear sky
398,Bud,US,2022-07-07 15:48:46,39.447,-86.1758,81.05,81,83,7.47,broken clouds
399,Visby,SE,2022-07-07 15:52:33,57.6409,18.296,63.05,94,75,8.05,light rain
400,Foumbot,CM,2022-07-07 15:52:34,5.5079,10.6356,74.01,82,58,2.8,light rain
401,Stromness,GB,2022-07-07 15:52:34,58.965,-3.296,57.16,88,100,14.0,overcast clouds
402,Blieskastel,DE,2022-07-07 15:49:14,49.2372,7.2562,70.34,55,75,10.36,broken clouds
403,Mao,ES,2022-07-07 15:48:11,39.8885,4.2658,82.96,47,0,17.27,clear sky
404,Derzhavinsk,KZ,2022-07-07 15:52:35,51.1,66.3167,65.35,62,100,12.37,overcast clouds
405,Karksi-Nuia,EE,2022-07-07 15:52:35,58.1033,25.5628,72.79,46,40,8.55,scattered clouds
406,Sao Jose Da Coroa Grande,BR,2022-07-07 15:52:36,-8.8978,-35.1478,78.89,80,3,13.76,clear sky
407,Aleksandriya,RU,2022-07-07 15:52:36,45.0947,43.2456,79.14,37,0,13.85,clear sky
408,Norheimsund,NO,2022-07-07 15:52:37,60.3709,6.1456,62.22,63,62,7.27,broken clouds
409,Gorgan,IR,2022-07-07 15:52:37,36.8387,54.4348,82.36,48,20,11.5,few clouds
410,Honningsvag,NO,2022-07-07 15:52:37,70.9821,25.9704,55.15,76,20,3.44,few clouds
411,Mana,GF,2022-07-07 15:52:38,5.6592,-53.7767,85.23,63,12,7.9,few clouds
412,Fershampenuaz,RU,2022-07-07 15:52:38,53.5202,59.8117,60.22,90,69,7.05,broken clouds
413,Danielskuil,ZA,2022-07-07 15:52:38,-28.1887,23.5395,53.24,26,0,6.24,clear sky
414,Pasni,PK,2022-07-07 15:52:39,25.2631,63.471,84.25,86,72,9.55,broken clouds
415,Ausa,ES,2022-07-07 15:52:39,41.9271,2.2497,89.51,44,26,8.99,scattered clouds
416,Road Town,VG,2022-07-07 15:48:48,18.4167,-64.6167,86.09,70,40,9.22,scattered clouds
417,Fauvillers,BE,2022-07-07 15:52:39,49.8512,5.664,64.58,75,70,1.01,broken clouds
418,Camapua,BR,2022-07-07 15:52:40,-19.5314,-54.0439,86.9,22,0,10.56,clear sky
419,Altamira,BR,2022-07-07 15:52:40,-3.2033,-52.2064,84.6,72,5,3.22,clear sky
420,Penzance,GB,2022-07-07 15:52:40,50.1186,-5.5371,68.68,72,20,19.57,few clouds
421,Kijini,TZ,2022-07-07 15:52:40,-5.85,39.3167,75.22,75,1,12.59,clear sky
422,Farah,AF,2022-07-07 15:52:41,32.5,62.5,91.96,14,8,13.6,clear sky
423,Aswan,EG,2022-07-07 15:52:41,24.0934,32.907,105.1,11,0,10.36,clear sky
424,Manica,FR,2022-07-07 15:52:41,49.0,-1.1667,72.01,48,69,9.64,broken clouds
425,Alta Floresta,BR,2022-07-07 15:52:42,-9.8756,-56.0861,93.02,36,0,11.5,clear sky
426,Governador Dix-Sept Rosado,BR,2022-07-07 15:52:42,-5.4577,-37.5209,84.04,62,89,14.88,overcast clouds
427,Pangnirtung,CA,2022-07-07 15:49:10,66.1451,-65.7125,46.4,81,75,9.22,broken clouds
428,Abu Dhabi,AE,2022-07-07 15:50:31,24.4667,54.3667,96.91,71,0,11.5,light rain
429,Upington,ZA,2022-07-07 15:48:48,-28.4478,21.2561,75.58,13,0,3.44,clear sky
430,Amapa,BR,2022-07-07 15:52:43,1.0,-52.0,82.27,73,15,5.28,few clouds
431,Santa Cruz Cabralia,BR,2022-07-07 15:52:43,-16.2781,-39.0247,77.23,78,40,8.05,scattered clouds
432,San Borja,BO,2022-07-07 15:52:43,-14.8167,-66.85,89.92,43,20,6.89,few clouds
433,Marsa Matruh,EG,2022-07-07 15:52:43,31.3525,27.2453,84.4,65,0,14.97,clear sky
434,Isiolo,KE,2022-07-07 15:52:44,0.3546,37.5822,73.27,55,50,13.78,scattered clouds
435,Thaba Nchu,ZA,2022-07-07 15:52:44,-29.2093,26.839,46.47,25,0,2.35,clear sky
436,Hobyo,SO,2022-07-07 15:52:44,5.3505,48.5268,76.87,75,83,28.45,broken clouds
437,Vallenar,CL,2022-07-07 15:52:45,-28.5708,-70.7581,75.92,4,10,3.27,clear sky
438,Cascais,PT,2022-07-07 15:52:45,38.6979,-9.4215,98.42,37,0,18.41,clear sky
439,Touros,BR,2022-07-07 15:52:15,-5.1989,-35.4608,82.53,70,52,13.71,broken clouds
440,Talgar,KZ,2022-07-07 15:52:46,43.3027,77.2395,68.16,49,75,4.47,broken clouds
441,Tanout,NE,2022-07-07 15:52:46,14.9709,8.8879,100.17,16,7,5.3,clear sky
442,Sawakin,SD,2022-07-07 15:48:43,19.1059,37.3321,91.54,45,2,9.98,clear sky
443,Limulunga,ZM,2022-07-07 15:52:46,-15.0969,23.1376,72.28,24,1,5.03,clear sky
444,Atlantis,ZA,2022-07-07 15:52:47,-33.5667,18.4834,57.49,82,42,4.25,scattered clouds
445,Tornio,FI,2022-07-07 15:52:47,65.8481,24.1466,55.42,94,100,7.78,overcast clouds
446,Nauen,DE,2022-07-07 15:52:47,52.607,12.8737,70.07,78,83,11.56,broken clouds
447,Diego De Almagro,CL,2022-07-07 15:52:47,-26.3667,-70.05,76.3,4,83,3.09,broken clouds
448,Inyonga,TZ,2022-07-07 15:52:48,-6.7167,32.0667,70.99,28,42,2.89,scattered clouds
449,Oudtshoorn,ZA,2022-07-07 15:52:48,-33.5907,22.2014,59.36,40,78,2.13,broken clouds
450,Wolgast,DE,2022-07-07 15:52:48,54.05,13.7667,64.85,78,89,14.05,overcast clouds
451,Baraboo,US,2022-07-07 15:52:49,43.4711,-89.7443,78.94,81,0,3.44,clear sky
452,Harnosand,SE,2022-07-07 15:52:49,62.6323,17.9379,68.02,60,67,20.07,broken clouds
453,Turayf,SA,2022-07-07 15:52:49,31.6725,38.6637,95.25,17,0,5.75,clear sky
454,Cape Canaveral,US,2022-07-07 15:48:52,28.4058,-80.6048,91.08,69,75,8.05,broken clouds
455,Mokhotlong,LS,2022-07-07 15:52:50,-29.2894,29.0675,45.86,32,0,0.94,clear sky
456,Kumluca,TR,2022-07-07 15:52:50,36.3703,30.2869,86.68,47,0,4.16,clear sky
457,Voskresenskoye,RU,2022-07-07 15:52:50,56.8381,45.4317,77.86,66,87,6.15,overcast clouds
458,Novo Oriente,BR,2022-07-07 15:52:50,-5.5344,-40.7742,83.25,50,74,11.99,broken clouds
459,Kilinochchi,LK,2022-07-07 15:52:51,9.3961,80.3982,81.68,76,95,9.37,overcast clouds
460,Svetlogorsk,BY,2022-07-07 15:52:51,52.6333,29.7333,69.19,56,100,6.53,overcast clouds
461,Ouadda,CF,2022-07-07 15:52:51,8.0777,22.4007,75.07,89,75,4.63,light rain
462,Tapes,BR,2022-07-07 15:52:52,-30.6733,-51.3958,68.72,71,100,5.77,overcast clouds
463,La Baule-Escoublac,FR,2022-07-07 15:52:52,47.2922,-2.364,76.66,60,100,12.66,overcast clouds
464,Ogaminana,NG,2022-07-07 15:52:52,7.5946,6.2248,86.74,61,96,1.88,light rain
465,Jaipur,IN,2022-07-07 15:51:59,26.9167,75.8167,88.92,74,40,3.44,haze
466,Talnakh,RU,2022-07-07 15:48:34,69.4865,88.3972,54.21,49,37,4.25,scattered clouds
467,Funadhoo,MV,2022-07-07 15:52:53,6.15,73.2667,82.08,81,100,13.58,overcast clouds
468,Nador,MA,2022-07-07 15:52:53,35.174,-2.9287,86.07,78,75,9.22,broken clouds
469,Tupa,BR,2022-07-07 15:52:53,-21.9347,-50.5136,84.2,22,1,9.28,clear sky
470,Presidencia Roque Saenz Pena,AR,2022-07-07 15:52:53,-26.7852,-60.4388,71.19,72,100,8.3,overcast clouds
471,Kilifi,KE,2022-07-07 15:52:54,-3.6305,39.8499,75.43,76,11,14.97,few clouds
472,Ferme-Neuve,CA,2022-07-07 15:52:54,46.7001,-75.4493,71.06,36,4,5.7,clear sky
473,Niquero,CU,2022-07-07 15:52:54,20.0431,-77.5828,85.26,62,6,5.44,clear sky
474,Mungeli,IN,2022-07-07 15:47:56,22.0667,81.6833,87.64,61,98,4.5,overcast clouds
475,Chake Chake,TZ,2022-07-07 15:52:55,-5.2459,39.7666,74.17,76,3,9.69,clear sky
476,Camacha,PT,2022-07-07 15:48:34,33.0833,-16.3333,72.82,57,75,16.11,broken clouds
477,Wageningen,NL,2022-07-07 15:52:55,51.9667,5.6667,68.11,66,100,14.97,overcast clouds
478,Iskateley,RU,2022-07-07 15:52:55,67.6803,53.1512,69.66,56,100,6.73,overcast clouds
479,Pyshchug,RU,2022-07-07 15:52:56,58.8873,45.7134,76.35,65,67,7.81,broken clouds
480,Necochea,AR,2022-07-07 15:45:31,-38.5473,-58.7368,50.31,44,3,25.08,clear sky
481,Seydisehir,TR,2022-07-07 15:52:56,37.4193,31.8453,81.32,29,40,7.34,scattered clouds
482,Rehburg-Loccum,DE,2022-07-07 15:52:56,52.4667,9.2,64.02,68,75,18.41,broken clouds
483,Mehamn,NO,2022-07-07 15:52:57,71.0357,27.8492,58.95,67,75,3.44,light rain
484,Svencionys,LT,2022-07-07 15:52:57,55.15,26.1667,63.64,68,72,7.45,broken clouds
485,Metu,ET,2022-07-07 15:52:57,8.3,35.5833,59.18,99,100,2.04,overcast clouds
486,Willowmore,ZA,2022-07-07 15:52:57,-33.2926,23.4895,53.01,34,57,3.18,broken clouds
487,Jurm,AF,2022-07-07 15:52:58,36.8648,70.8342,72.54,42,99,2.19,overcast clouds
488,Belmonte,BR,2022-07-07 15:49:32,-15.8631,-38.8828,73.99,82,91,1.01,overcast clouds
489,Nienburg,DE,2022-07-07 15:52:58,52.6333,9.2167,64.22,48,51,20.31,broken clouds
490,Ilinskiy,RU,2022-07-07 15:52:58,55.619,38.1182,67.71,88,75,20.13,thunderstorm with light rain
491,Surgut,RU,2022-07-07 15:52:59,61.25,73.4167,73.58,46,0,4.47,clear sky
492,La Palma,US,2022-07-07 15:48:52,33.8464,-118.0467,79.9,82,40,1.99,scattered clouds
493,Ibiruba,BR,2022-07-07 15:52:59,-28.6275,-53.0897,63.73,80,100,2.01,overcast clouds
494,Marawi,PH,2022-07-07 15:52:59,7.9986,124.2928,70.29,93,100,4.99,moderate rain
495,Kannur,IN,2022-07-07 15:53:00,11.8675,75.3576,75.88,88,100,5.55,overcast clouds
496,Thompson,CA,2022-07-07 15:45:31,55.7435,-97.8558,71.76,46,0,8.05,clear sky
497,Nuuk,GL,2022-07-07 15:53:00,64.1835,-51.7216,45.88,87,100,5.99,overcast clouds
498,Sortavala,RU,2022-07-07 15:53:00,61.7053,30.6918,61.57,70,98,8.66,overcast clouds
499,Barra,BR,2022-07-07 15:50:24,-11.0894,-43.1417,84.43,42,3,10.04,clear sky
500,Carutapera,BR,2022-07-07 15:53:01,-1.195,-46.02,84.38,66,6,10.85,clear sky
501,Harstad,NO,2022-07-07 15:53:01,68.799,16.5293,51.3,100,100,18.99,light rain
502,Kananga,CD,2022-07-07 15:53:01,-5.8958,22.4178,86.4,23,12,3.18,few clouds
503,Katakwi,UG,2022-07-07 15:49:15,1.8911,33.9661,74.37,51,87,2.39,overcast clouds
504,Kalghatgi,IN,2022-07-07 15:53:02,15.1833,74.9667,72.72,94,100,14.88,light rain
505,Bequimao,BR,2022-07-07 15:53:02,-2.4489,-44.7825,88.83,47,2,6.6,clear sky
506,Cimitarra,CO,2022-07-07 15:53:02,6.3142,-73.9497,88.63,58,29,3.13,scattered clouds
507,Hildburghausen,DE,2022-07-07 15:53:03,50.4255,10.7318,65.53,89,93,4.99,overcast clouds
508,Corozal,CO,2022-07-07 15:53:03,9.3151,-75.2928,83.55,79,89,6.62,overcast clouds
509,Nkoteng,CM,2022-07-07 15:53:03,4.5167,12.0333,78.31,80,87,3.29,light rain
510,Pershotravneve,UA,2022-07-07 15:53:04,51.3929,28.8684,66.0,59,100,6.44,overcast clouds
511,Adiake,CI,2022-07-07 15:53:04,5.2863,-3.304,78.89,78,87,10.71,light rain
512,Rena,NO,2022-07-07 15:53:05,61.1348,11.3641,67.66,35,75,3.58,broken clouds
513,Valparaiso,CL,2022-07-07 15:53:05,-33.0393,-71.6273,59.23,58,0,12.66,clear sky
514,Karaton,ID,2022-07-07 15:53:05,-6.3424,106.1045,74.52,92,34,1.3,scattered clouds
515,Montlucon,FR,2022-07-07 15:51:37,46.3333,2.6,74.7,64,16,1.01,few clouds
516,Kulhudhuffushi,MV,2022-07-07 15:53:06,6.6221,73.07,81.81,82,100,14.09,overcast clouds
517,Abeche,TD,2022-07-07 15:53:06,13.8292,20.8324,96.82,23,40,16.11,scattered clouds
518,Ormoz,SI,2022-07-07 15:53:07,46.4114,16.1544,63.28,97,100,8.52,moderate rain
519,Porto Novo,BJ,2022-07-07 15:53:07,6.4965,2.6036,82.22,73,90,10.45,overcast clouds
520,Abaza,RU,2022-07-07 15:53:07,52.655,90.0928,55.09,89,81,4.12,broken clouds
521,Debre Birhan,ET,2022-07-07 15:53:08,9.6833,39.5333,58.46,66,96,4.72,light rain
522,Vidra,RO,2022-07-07 15:53:08,44.2606,26.1697,75.61,77,94,8.5,overcast clouds
523,San Matias,BO,2022-07-07 15:53:08,-16.3667,-58.4,93.34,19,1,8.93,clear sky
524,Tyulyachi,RU,2022-07-07 15:53:09,55.8913,50.2399,74.17,71,1,3.74,clear sky
